Year,WP1,HWP,AWP,APPG1,WP2,HWP2,AWP2,APPG2,Score,Winner,WPT,HWPT,AWPT,APPG
2008,45.0,54.545,36.364,19.591,48.0,50.0,45.455,16.476,6,0,-3.0,4.545,-9.091,3.115
2008,45.0,54.545,36.364,20.318,55.0,72.727,36.364,22.409,22,0,-10.0,-18.182,0.0,-2.091
2008,43.0,70.0,18.182,19.762,52.0,63.636,41.667,24.217,4,0,-9.0,6.364,-23.485,-4.455
2008,33.0,36.364,30.0,13.286,45.0,54.545,36.364,19.591,-18,1,-12.0,-18.181,-6.364,-6.305
2008,45.0,63.636,27.273,19.864,57.0,69.231,40.0,25.652,-3,1,-12.0,-5.595,-12.727,-5.788
2008,48.0,50.0,45.455,16.476,62.0,80.0,45.455,23.857,-1,1,-14.0,-30.0,0.0,-7.381
2008,82.0,100.0,63.636,19.773,30.0,30.0,30.0,15.6,-7,1,52.0,70.0,33.636,4.173
2008,62.0,80.0,45.455,23.857,45.0,63.636,27.273,19.864,15,0,17.0,16.364,18.182,3.993
2008,55.0,72.727,36.364,22.409,48.0,50.0,45.455,16.476,19,0,7.0,22.727,-9.091,5.933
2008,57.0,69.231,40.0,25.652,33.0,36.364,30.0,13.286,70,0,24.0,32.867,10.0,12.366
2008,45.0,54.545,36.364,20.318,43.0,70.0,18.182,19.762,6,0,2.0,-15.455,18.182,0.556
2008,45.0,54.545,36.364,19.591,82.0,100.0,63.636,19.773,31,0,-37.0,-45.455,-27.272,-0.182
2008,30.0,30.0,30.0,15.6,52.0,63.636,41.667,24.217,-17,1,-22.0,-33.636,-11.667,-8.617
2008,57.0,69.231,40.0,25.652,62.0,80.0,45.455,23.857,14,0,-5.0,-10.769,-5.455,1.795
2008,55.0,72.727,36.364,22.409,52.0,63.636,41.667,24.217,-17,1,3.0,9.091,-5.303,-1.808
2008,57.0,69.231,40.0,25.652,52.0,63.636,41.667,24.217,1,0,5.0,5.595,-1.667,1.435
2009,33.0,45.455,20.0,15.095,48.0,53.846,40.0,24.739,3,0,-15.0,-8.391,-20.0,-9.644
2009,61.0,72.727,50.0,22.435,40.0,70.0,10.0,22.05,4,0,21.0,2.727,40.0,0.385
2009,77.0,81.818,72.727,17.909,57.0,81.818,30.0,19.19,11,0,20.0,0.0,42.727,-1.281
2009,43.0,66.667,18.182,21.348,33.0,33.333,33.333,14.389,3,0,10.0,33.334,-15.151,6.959
2009,43.0,60.0,27.273,21.762,62.0,50.0,72.727,20.19,19,0,-19.0,10.0,-45.454,1.572
2009,33.0,33.333,33.333,14.389,59.0,63.636,54.545,12.864,20,0,-26.0,-30.303,-21.212,1.525
2009,62.0,50.0,72.727,20.19,77.0,81.818,72.727,17.909,-2,1,-15.0,-31.818,0.0,2.281
2009,61.0,72.727,50.0,22.435,43.0,66.667,18.182,21.348,3,0,18.0,6.06,31.818,1.087
2009,57.0,81.818,30.0,19.19,48.0,53.846,40.0,24.739,-6,1,9.0,27.972,-10.0,-5.549
2009,40.0,70.0,10.0,22.05,43.0,60.0,27.273,21.762,30,0,-3.0,10.0,-17.273,0.288
2009,33.0,45.455,20.0,15.095,62.0,50.0,72.727,20.19,-13,1,-29.0,-4.545,-52.727,-5.095
2009,43.0,60.0,27.273,21.762,43.0,66.667,18.182,21.348,-13,1,0.0,-6.667,9.091,0.414
2009,57.0,81.818,30.0,19.19,61.0,72.727,50.0,22.435,-13,1,-4.0,9.091,-20.0,-3.245
2009,48.0,53.846,40.0,24.739,37.0,37.5,36.364,14.421,9,0,11.0,16.346,3.636,10.318
2009,59.0,63.636,54.545,12.864,40.0,70.0,10.0,22.05,-49,1,19.0,-6.364,44.545,-9.186
2009,77.0,81.818,72.727,17.909,33.0,33.333,33.333,14.389,20,0,44.0,48.485,39.394,3.52
2009,43.0,66.667,18.182,21.348,59.0,63.636,54.545,12.864,20,0,-16.0,3.031,-36.363,8.484
2009,33.0,33.333,33.333,14.389,33.0,45.455,20.0,15.095,6,0,0.0,-12.122,13.333,-0.706
2009,40.0,70.0,10.0,22.05,77.0,81.818,72.727,17.909,12,0,-37.0,-11.818,-62.727,4.141
2009,61.0,72.727,50.0,22.435,43.0,60.0,27.273,21.762,3,0,18.0,12.727,22.727,0.673
2009,33.0,45.455,20.0,15.095,40.0,70.0,10.0,22.05,-3,1,-7.0,-24.545,10.0,-6.955
2009,48.0,53.846,40.0,24.739,33.0,33.333,33.333,14.389,5,0,15.0,20.513,6.667,10.35
2009,57.0,81.818,30.0,19.19,62.0,50.0,72.727,20.19,2,0,-5.0,31.818,-42.727,-1.0
2009,59.0,63.636,54.545,12.864,43.0,60.0,27.273,21.762,-16,1,16.0,3.636,27.272,-8.898
2009,37.0,37.5,36.364,14.421,61.0,72.727,50.0,22.435,-7,1,-24.0,-35.227,-13.636,-8.014
2009,77.0,81.818,72.727,17.909,43.0,66.667,18.182,21.348,5,0,34.0,15.151,54.545,-3.439
2009,62.0,50.0,72.727,20.19,37.0,37.5,36.364,14.421,-11,1,25.0,12.5,36.363,5.769
2009,43.0,66.667,18.182,21.348,33.0,45.455,20.0,15.095,5,0,10.0,21.212,-1.818,6.253
2009,33.0,33.333,33.333,14.389,57.0,81.818,30.0,19.19,-4,1,-24.0,-48.485,3.333,-4.801
2009,40.0,70.0,10.0,22.05,48.0,53.846,40.0,24.739,6,0,-8.0,16.154,-30.0,-2.689
2009,43.0,60.0,27.273,21.762,77.0,81.818,72.727,17.909,-29,1,-34.0,-21.818,-45.454,3.853
2009,61.0,72.727,50.0,22.435,59.0,63.636,54.545,12.864,6,0,2.0,9.091,-4.545,9.571
2009,33.0,45.455,20.0,15.095,43.0,60.0,27.273,21.762,5,0,-10.0,-14.545,-7.273,-6.667
2009,62.0,50.0,72.727,20.19,61.0,72.727,50.0,22.435,-1,1,1.0,-22.727,22.727,-2.245
2009,48.0,53.846,40.0,24.739,43.0,66.667,18.182,21.348,14,0,5.0,-12.821,21.818,3.391
2009,77.0,81.818,72.727,17.909,59.0,63.636,54.545,12.864,-6,1,18.0,18.182,18.182,5.045
2009,37.0,37.5,36.364,14.421,33.0,33.333,33.333,14.389,11,0,4.0,4.167,3.031,0.032
2009,43.0,60.0,27.273,21.762,48.0,53.846,40.0,24.739,3,0,-5.0,6.154,-12.727,-2.977
2009,43.0,66.667,18.182,21.348,57.0,81.818,30.0,19.19,9,0,-14.0,-15.151,-11.818,2.158
2009,59.0,63.636,54.545,12.864,33.0,45.455,20.0,15.095,-7,1,26.0,18.181,34.545,-2.231
2009,40.0,70.0,10.0,22.05,37.0,37.5,36.364,14.421,-4,1,3.0,32.5,-26.364,7.629
2009,61.0,72.727,50.0,22.435,77.0,81.818,72.727,17.909,16,0,-16.0,-9.091,-22.727,4.526
2009,37.0,37.5,36.364,14.421,43.0,66.667,18.182,21.348,-20,1,-6.0,-29.167,18.182,-6.927
2009,57.0,81.818,30.0,19.19,43.0,60.0,27.273,21.762,6,0,14.0,21.818,2.727,-2.572
2009,48.0,53.846,40.0,24.739,59.0,63.636,54.545,12.864,33,0,-11.0,-9.79,-14.545,11.875
2009,62.0,50.0,72.727,20.19,40.0,70.0,10.0,22.05,-16,1,22.0,-20.0,62.727,-1.86
2009,59.0,63.636,54.545,12.864,57.0,81.818,30.0,19.19,-3,1,2.0,-18.182,24.545,-6.326
2009,43.0,60.0,27.273,21.762,37.0,37.5,36.364,14.421,12,0,6.0,22.5,-9.091,7.341
2009,43.0,66.667,18.182,21.348,62.0,50.0,72.727,20.19,2,0,-19.0,16.667,-54.545,1.158
2009,61.0,72.727,50.0,22.435,33.0,45.455,20.0,15.095,2,0,28.0,27.272,30.0,7.34
2009,77.0,81.818,72.727,17.909,48.0,53.846,40.0,24.739,2,0,29.0,27.972,32.727,-6.83
2009,33.0,33.333,33.333,14.389,43.0,66.667,18.182,21.348,-20,1,-10.0,-33.334,15.151,-6.959
2009,48.0,53.846,40.0,24.739,33.0,45.455,20.0,15.095,26,0,15.0,8.391,20.0,9.644
2009,62.0,50.0,72.727,20.19,43.0,60.0,27.273,21.762,16,0,19.0,-10.0,45.454,-1.572
2009,40.0,70.0,10.0,22.05,61.0,72.727,50.0,22.435,4,0,-21.0,-2.727,-40.0,-0.385
2009,37.0,37.5,36.364,14.421,59.0,63.636,54.545,12.864,-1,1,-22.0,-26.136,-18.181,1.557
2009,57.0,81.818,30.0,19.19,77.0,81.818,72.727,17.909,-1,1,-20.0,0.0,-42.727,1.281
2009,33.0,45.455,20.0,15.095,57.0,81.818,30.0,19.19,5,0,-24.0,-36.363,-10.0,-4.095
2009,59.0,63.636,54.545,12.864,62.0,50.0,72.727,20.19,-5,1,-3.0,13.636,-18.182,-7.326
2009,43.0,66.667,18.182,21.348,40.0,70.0,10.0,22.05,2,0,3.0,-3.333,8.182,-0.702
2009,61.0,72.727,50.0,22.435,48.0,53.846,40.0,24.739,-7,1,13.0,18.881,10.0,-2.304
2009,77.0,81.818,72.727,17.909,37.0,37.5,36.364,14.421,-6,1,40.0,44.318,36.363,3.488
2009,48.0,53.846,40.0,24.739,77.0,81.818,72.727,17.909,26,0,-29.0,-27.972,-32.727,6.83
2009,43.0,60.0,27.273,21.762,57.0,81.818,30.0,19.19,40,0,-14.0,-21.818,-2.727,2.572
2009,43.0,66.667,18.182,21.348,37.0,37.5,36.364,14.421,12,0,6.0,29.167,-18.182,6.927
2009,61.0,72.727,50.0,22.435,33.0,33.333,33.333,14.389,5,0,28.0,39.394,16.667,8.046
2009,59.0,63.636,54.545,12.864,48.0,53.846,40.0,24.739,-5,1,11.0,9.79,14.545,-11.875
2009,40.0,70.0,10.0,22.05,62.0,50.0,72.727,20.19,-13,1,-22.0,20.0,-62.727,1.86
2009,77.0,81.818,72.727,17.909,33.0,45.455,20.0,15.095,6,0,44.0,36.363,52.727,2.814
2009,33.0,45.455,20.0,15.095,59.0,63.636,54.545,12.864,-9,1,-26.0,-18.181,-34.545,2.231
2009,62.0,50.0,72.727,20.19,33.0,33.333,33.333,14.389,24,0,29.0,16.667,39.394,5.801
2009,57.0,81.818,30.0,19.19,43.0,66.667,18.182,21.348,7,0,14.0,15.151,11.818,-2.158
2009,48.0,53.846,40.0,24.739,43.0,60.0,27.273,21.762,22,0,5.0,-6.154,12.727,2.977
2009,77.0,81.818,72.727,17.909,61.0,72.727,50.0,22.435,9,0,16.0,9.091,22.727,-4.526
2009,33.0,33.333,33.333,14.389,37.0,37.5,36.364,14.421,13,0,-4.0,-4.167,-3.031,-0.032
2009,43.0,60.0,27.273,21.762,33.0,45.455,20.0,15.095,44,0,10.0,14.545,7.273,6.667
2009,43.0,66.667,18.182,21.348,48.0,53.846,40.0,24.739,16,0,-5.0,12.821,-21.818,-3.391
2009,59.0,63.636,54.545,12.864,77.0,81.818,72.727,17.909,16,0,-18.0,-18.182,-18.182,-5.045
2009,40.0,70.0,10.0,22.05,57.0,81.818,30.0,19.19,15,0,-17.0,-11.818,-20.0,2.86
2009,61.0,72.727,50.0,22.435,62.0,50.0,72.727,20.19,-2,1,-1.0,22.727,-22.727,2.245
2009,57.0,81.818,30.0,19.19,33.0,33.333,33.333,14.389,3,0,24.0,48.485,-3.333,4.801
2009,48.0,53.846,40.0,24.739,40.0,70.0,10.0,22.05,16,0,8.0,-16.154,30.0,2.689
2009,33.0,45.455,20.0,15.095,43.0,66.667,18.182,21.348,-8,1,-10.0,-21.212,1.818,-6.253
2009,59.0,63.636,54.545,12.864,61.0,72.727,50.0,22.435,7,0,-2.0,-9.091,4.545,-9.571
2009,37.0,37.5,36.364,14.421,62.0,50.0,72.727,20.19,-4,1,-25.0,-12.5,-36.363,-5.769
2009,77.0,81.818,72.727,17.909,43.0,60.0,27.273,21.762,5,0,34.0,21.818,45.454,-3.853
2009,33.0,45.455,20.0,15.095,77.0,81.818,72.727,17.909,11,0,-44.0,-36.363,-52.727,-2.814
2009,62.0,50.0,72.727,20.19,57.0,81.818,30.0,19.19,11,0,5.0,-31.818,42.727,1.0
2009,43.0,60.0,27.273,21.762,59.0,63.636,54.545,12.864,19,0,-16.0,-3.636,-27.272,8.898
2009,33.0,33.333,33.333,14.389,48.0,53.846,40.0,24.739,-21,1,-15.0,-20.513,-6.667,-10.35
2009,43.0,66.667,18.182,21.348,77.0,81.818,72.727,17.909,5,0,-34.0,-15.151,-54.545,3.439
2009,40.0,70.0,10.0,22.05,33.0,45.455,20.0,15.095,38,0,7.0,24.545,-10.0,6.955
2009,61.0,72.727,50.0,22.435,37.0,37.5,36.364,14.421,43,0,24.0,35.227,13.636,8.014
2009,37.0,37.5,36.364,14.421,43.0,60.0,27.273,21.762,12,0,-6.0,-22.5,9.091,-7.341
2009,33.0,45.455,20.0,15.095,33.0,33.333,33.333,14.389,14,0,0.0,12.122,-13.333,0.706
2009,57.0,81.818,30.0,19.19,37.0,37.5,36.364,14.421,9,0,20.0,44.318,-6.364,4.769
2009,59.0,63.636,54.545,12.864,43.0,66.667,18.182,21.348,-7,1,16.0,-3.031,36.363,-8.484
2009,48.0,53.846,40.0,24.739,62.0,50.0,72.727,20.19,23,0,-14.0,3.846,-32.727,4.549
2009,43.0,60.0,27.273,21.762,61.0,72.727,50.0,22.435,1,0,-18.0,-12.727,-22.727,-0.673
2009,77.0,81.818,72.727,17.909,40.0,70.0,10.0,22.05,11,0,37.0,11.818,62.727,-4.141
2009,33.0,45.455,20.0,15.095,61.0,72.727,50.0,22.435,-11,1,-28.0,-27.272,-30.0,-7.34
2009,57.0,81.818,30.0,19.19,59.0,63.636,54.545,12.864,35,0,-2.0,18.182,-24.545,6.326
2009,33.0,33.333,33.333,14.389,40.0,70.0,10.0,22.05,-10,1,-7.0,-36.667,23.333,-7.661
2009,62.0,50.0,72.727,20.19,33.0,45.455,20.0,15.095,19,0,29.0,4.545,52.727,5.095
2009,43.0,66.667,18.182,21.348,43.0,60.0,27.273,21.762,15,0,0.0,6.667,-9.091,-0.414
2009,33.0,33.333,33.333,14.389,77.0,81.818,72.727,17.909,-4,1,-44.0,-48.485,-39.394,-3.52
2009,61.0,72.727,50.0,22.435,57.0,81.818,30.0,19.19,19,0,4.0,-9.091,20.0,3.245
2009,40.0,70.0,10.0,22.05,59.0,63.636,54.545,12.864,-10,1,-19.0,6.364,-44.545,9.186
2009,37.0,37.5,36.364,14.421,48.0,53.846,40.0,24.739,-24,1,-11.0,-16.346,-3.636,-10.318
2009,62.0,50.0,72.727,20.19,43.0,66.667,18.182,21.348,1,0,19.0,-16.667,54.545,-1.158
2009,33.0,45.455,20.0,15.095,37.0,37.5,36.364,14.421,-2,1,-4.0,7.955,-16.364,0.674
2009,43.0,60.0,27.273,21.762,40.0,70.0,10.0,22.05,14,0,3.0,-10.0,17.273,-0.288
2009,48.0,53.846,40.0,24.739,57.0,81.818,30.0,19.19,18,0,-9.0,-27.972,10.0,5.549
2009,43.0,66.667,18.182,21.348,61.0,72.727,50.0,22.435,-1,1,-18.0,-6.06,-31.818,-1.087
2009,77.0,81.818,72.727,17.909,62.0,50.0,72.727,20.19,-16,1,15.0,31.818,0.0,-2.281
2009,59.0,63.636,54.545,12.864,33.0,33.333,33.333,14.389,2,0,26.0,30.303,21.212,-1.525
2009,62.0,50.0,72.727,20.19,59.0,63.636,54.545,12.864,36,0,3.0,-13.636,18.182,7.326
2009,57.0,81.818,30.0,19.19,33.0,45.455,20.0,15.095,15,0,24.0,36.363,10.0,4.095
2009,48.0,53.846,40.0,24.739,61.0,72.727,50.0,22.435,-9,1,-13.0,-18.881,-10.0,2.304
2009,40.0,70.0,10.0,22.05,43.0,66.667,18.182,21.348,-24,1,-3.0,3.333,-8.182,0.702
2009,37.0,37.5,36.364,14.421,77.0,81.818,72.727,17.909,-4,1,-40.0,-44.318,-36.363,-3.488
2009,33.0,33.333,33.333,14.389,43.0,60.0,27.273,21.762,-1,1,-10.0,-26.667,6.06,-7.373
2009,43.0,66.667,18.182,21.348,61.0,72.727,50.0,22.435,-2,1,-18.0,-6.06,-31.818,-1.087
2009,48.0,53.846,40.0,24.739,62.0,50.0,72.727,20.19,9,0,-14.0,3.846,-32.727,4.549
2009,48.0,53.846,40.0,24.739,61.0,72.727,50.0,22.435,6,0,-13.0,-18.881,-10.0,2.304
2010,33.0,54.545,10.0,19.667,19.0,20.0,18.182,16.238,17,0,14.0,34.545,-8.182,3.429
2010,50.0,63.636,36.364,23.773,71.0,66.667,75.0,21.583,17,0,-21.0,-3.031,-38.636,2.19
2010,32.0,45.455,18.182,19.455,50.0,81.818,18.182,22.591,12,0,-18.0,-36.363,0.0,-3.136
2010,50.0,72.727,27.273,14.318,64.0,81.818,45.455,19.409,-16,1,-14.0,-9.091,-18.182,-5.091
2010,70.0,63.636,75.0,23.304,57.0,66.667,45.455,25.304,8,0,13.0,-3.031,29.545,-2.0
2010,19.0,20.0,18.182,16.238,52.0,70.0,36.364,18.857,12,0,-33.0,-50.0,-18.182,-2.619
2010,48.0,63.636,30.0,21.571,70.0,63.636,75.0,23.304,-4,1,-22.0,0.0,-45.0,-1.733
2010,64.0,81.818,45.455,19.409,50.0,63.636,36.364,23.773,7,0,14.0,18.182,9.091,-4.364
2010,50.0,81.818,18.182,22.591,50.0,72.727,27.273,14.318,1,0,0.0,9.091,-9.091,8.273
2010,57.0,66.667,45.455,25.304,32.0,45.455,18.182,19.455,10,0,25.0,21.212,27.273,5.849
2010,71.0,66.667,75.0,21.583,33.0,54.545,10.0,19.667,15,0,38.0,12.122,65.0,1.916
2010,70.0,63.636,75.0,23.304,64.0,81.818,45.455,19.409,21,0,6.0,-18.182,29.545,3.895
2010,33.0,54.545,10.0,19.667,48.0,63.636,30.0,21.571,4,0,-15.0,-9.091,-20.0,-1.904
2010,32.0,45.455,18.182,19.455,19.0,20.0,18.182,16.238,5,0,13.0,25.455,0.0,3.217
2010,52.0,70.0,36.364,18.857,57.0,66.667,45.455,25.304,7,0,-5.0,3.333,-9.091,-6.447
2010,50.0,72.727,27.273,14.318,71.0,66.667,75.0,21.583,-12,1,-21.0,6.06,-47.727,-7.265
2010,50.0,63.636,36.364,23.773,50.0,81.818,18.182,22.591,7,0,0.0,-18.182,18.182,1.182
2010,64.0,81.818,45.455,19.409,33.0,54.545,10.0,19.667,15,0,31.0,27.273,35.455,-0.258
2010,50.0,81.818,18.182,22.591,52.0,70.0,36.364,18.857,2,0,-2.0,11.818,-18.182,3.734
2010,48.0,63.636,30.0,21.571,32.0,45.455,18.182,19.455,27,0,16.0,18.181,11.818,2.116
2010,57.0,66.667,45.455,25.304,50.0,72.727,27.273,14.318,42,0,7.0,-6.06,18.182,10.986
2010,19.0,20.0,18.182,16.238,50.0,63.636,36.364,23.773,-34,1,-31.0,-43.636,-18.182,-7.535
2010,71.0,66.667,75.0,21.583,70.0,63.636,75.0,23.304,7,0,1.0,3.031,0.0,-1.721
2010,33.0,54.545,10.0,19.667,52.0,70.0,36.364,18.857,-1,1,-19.0,-15.455,-26.364,0.81
2010,64.0,81.818,45.455,19.409,50.0,81.818,18.182,22.591,-15,1,14.0,0.0,27.273,-3.182
2010,48.0,63.636,30.0,21.571,19.0,20.0,18.182,16.238,11,0,29.0,43.636,11.818,5.333
2010,50.0,63.636,36.364,23.773,50.0,72.727,27.273,14.318,16,0,0.0,-9.091,9.091,9.455
2010,70.0,63.636,75.0,23.304,32.0,45.455,18.182,19.455,6,0,38.0,18.181,56.818,3.849
2010,71.0,66.667,75.0,21.583,57.0,66.667,45.455,25.304,6,0,14.0,0.0,29.545,-3.721
2010,50.0,72.727,27.273,14.318,33.0,54.545,10.0,19.667,-3,1,17.0,18.182,17.273,-5.349
2010,19.0,20.0,18.182,16.238,71.0,66.667,75.0,21.583,-2,1,-52.0,-46.667,-56.818,-5.345
2010,57.0,66.667,45.455,25.304,64.0,81.818,45.455,19.409,6,0,-7.0,-15.151,0.0,5.895
2010,50.0,81.818,18.182,22.591,48.0,63.636,30.0,21.571,7,0,2.0,18.182,-11.818,1.02
2010,32.0,45.455,18.182,19.455,50.0,63.636,36.364,23.773,-3,1,-18.0,-18.181,-18.182,-4.318
2010,52.0,70.0,36.364,18.857,70.0,63.636,75.0,23.304,-27,1,-18.0,6.364,-38.636,-4.447
2010,70.0,63.636,75.0,23.304,19.0,20.0,18.182,16.238,21,0,51.0,43.636,56.818,7.066
2010,71.0,66.667,75.0,21.583,32.0,45.455,18.182,19.455,-14,1,39.0,21.212,56.818,2.128
2010,50.0,81.818,18.182,22.591,57.0,66.667,45.455,25.304,7,0,-7.0,15.151,-27.273,-2.713
2010,50.0,72.727,27.273,14.318,52.0,70.0,36.364,18.857,-9,1,-2.0,2.727,-9.091,-4.539
2010,50.0,63.636,36.364,23.773,33.0,54.545,10.0,19.667,13,0,17.0,9.091,26.364,4.106
2010,57.0,66.667,45.455,25.304,48.0,63.636,30.0,21.571,5,0,9.0,3.031,15.455,3.733
2010,33.0,54.545,10.0,19.667,70.0,63.636,75.0,23.304,-9,1,-37.0,-9.091,-65.0,-3.637
2010,32.0,45.455,18.182,19.455,50.0,72.727,27.273,14.318,6,0,-18.0,-27.272,-9.091,5.137
2010,52.0,70.0,36.364,18.857,50.0,63.636,36.364,23.773,8,0,2.0,6.364,0.0,-4.916
2010,19.0,20.0,18.182,16.238,50.0,81.818,18.182,22.591,6,0,-31.0,-61.818,0.0,-6.353
2010,64.0,81.818,45.455,19.409,71.0,66.667,75.0,21.583,-4,1,-7.0,15.151,-29.545,-2.174
2010,70.0,63.636,75.0,23.304,50.0,63.636,36.364,23.773,12,0,20.0,0.0,38.636,-0.469
2010,32.0,45.455,18.182,19.455,33.0,54.545,10.0,19.667,5,0,-1.0,-9.09,8.182,-0.212
2010,57.0,66.667,45.455,25.304,19.0,20.0,18.182,16.238,25,0,38.0,46.667,27.273,9.066
2010,50.0,81.818,18.182,22.591,71.0,66.667,75.0,21.583,6,0,-21.0,15.151,-56.818,1.008
2010,64.0,81.818,45.455,19.409,52.0,70.0,36.364,18.857,-5,1,12.0,11.818,9.091,0.552
2010,48.0,63.636,30.0,21.571,50.0,72.727,27.273,14.318,33,0,-2.0,-9.091,2.727,7.253
2010,50.0,63.636,36.364,23.773,57.0,66.667,45.455,25.304,-9,1,-7.0,-3.031,-9.091,-1.531
2010,71.0,66.667,75.0,21.583,48.0,63.636,30.0,21.571,12,0,23.0,3.031,45.0,0.012
2010,52.0,70.0,36.364,18.857,32.0,45.455,18.182,19.455,12,0,20.0,24.545,18.182,-0.598
2010,71.0,66.667,75.0,21.583,52.0,70.0,36.364,18.857,7,0,19.0,-3.333,38.636,2.726
2010,57.0,66.667,45.455,25.304,33.0,54.545,10.0,19.667,33,0,24.0,12.122,35.455,5.637
2010,48.0,63.636,30.0,21.571,50.0,63.636,36.364,23.773,10,0,-2.0,0.0,-6.364,-2.202
2010,50.0,72.727,27.273,14.318,50.0,81.818,18.182,22.591,2,0,0.0,-9.091,9.091,-8.273
2010,70.0,63.636,75.0,23.304,48.0,63.636,30.0,21.571,-3,1,22.0,0.0,45.0,1.733
2010,50.0,63.636,36.364,23.773,64.0,81.818,45.455,19.409,-1,1,-14.0,-18.182,-9.091,4.364
2010,33.0,54.545,10.0,19.667,71.0,66.667,75.0,21.583,6,0,-38.0,-12.122,-65.0,-1.916
2010,52.0,70.0,36.364,18.857,19.0,20.0,18.182,16.238,17,0,33.0,50.0,18.182,2.619
2010,32.0,45.455,18.182,19.455,57.0,66.667,45.455,25.304,-7,1,-25.0,-21.212,-27.273,-5.849
2010,64.0,81.818,45.455,19.409,50.0,72.727,27.273,14.318,3,0,14.0,9.091,18.182,5.091
2010,48.0,63.636,30.0,21.571,52.0,70.0,36.364,18.857,7,0,-4.0,-6.364,-6.364,2.714
2010,50.0,81.818,18.182,22.591,32.0,45.455,18.182,19.455,14,0,18.0,36.363,0.0,3.136
2010,57.0,66.667,45.455,25.304,70.0,63.636,75.0,23.304,11,0,-13.0,3.031,-29.545,2.0
2010,71.0,66.667,75.0,21.583,50.0,63.636,36.364,23.773,6,0,21.0,3.031,38.636,-2.19
2010,33.0,54.545,10.0,19.667,64.0,81.818,45.455,19.409,-12,1,-31.0,-27.273,-35.455,0.258
2010,50.0,63.636,36.364,23.773,19.0,20.0,18.182,16.238,9,0,31.0,43.636,18.182,7.535
2010,70.0,63.636,75.0,23.304,71.0,66.667,75.0,21.583,-14,1,-1.0,-3.031,0.0,1.721
2010,32.0,45.455,18.182,19.455,48.0,63.636,30.0,21.571,14,0,-16.0,-18.181,-11.818,-2.116
2010,50.0,72.727,27.273,14.318,57.0,66.667,45.455,25.304,-6,1,-7.0,6.06,-18.182,-10.986
2010,52.0,70.0,36.364,18.857,50.0,81.818,18.182,22.591,-1,1,2.0,-11.818,18.182,-3.734
2010,50.0,81.818,18.182,22.591,50.0,63.636,36.364,23.773,14,0,0.0,18.182,-18.182,-1.182
2010,19.0,20.0,18.182,16.238,32.0,45.455,18.182,19.455,-10,1,-13.0,-25.455,0.0,-3.217
2010,48.0,63.636,30.0,21.571,33.0,54.545,10.0,19.667,12,0,15.0,9.091,20.0,1.904
2010,64.0,81.818,45.455,19.409,70.0,63.636,75.0,23.304,30,0,-6.0,18.182,-29.545,-3.895
2010,57.0,66.667,45.455,25.304,52.0,70.0,36.364,18.857,9,0,5.0,-3.333,9.091,6.447
2010,71.0,66.667,75.0,21.583,50.0,72.727,27.273,14.318,39,0,21.0,-6.06,47.727,7.265
2010,33.0,54.545,10.0,19.667,57.0,66.667,45.455,25.304,-2,1,-24.0,-12.122,-35.455,-5.637
2010,50.0,63.636,36.364,23.773,48.0,63.636,30.0,21.571,6,0,2.0,0.0,6.364,2.202
2010,70.0,63.636,75.0,23.304,50.0,81.818,18.182,22.591,-2,1,20.0,-18.182,56.818,0.713
2010,32.0,45.455,18.182,19.455,64.0,81.818,45.455,19.409,-3,1,-32.0,-36.363,-27.273,0.046
2010,52.0,70.0,36.364,18.857,71.0,66.667,75.0,21.583,-11,1,-19.0,3.333,-38.636,-2.726
2010,50.0,72.727,27.273,14.318,19.0,20.0,18.182,16.238,-17,1,31.0,52.727,9.091,-1.92
2010,19.0,20.0,18.182,16.238,48.0,63.636,30.0,21.571,15,0,-29.0,-43.636,-11.818,-5.333
2010,50.0,81.818,18.182,22.591,64.0,81.818,45.455,19.409,12,0,-14.0,0.0,-27.273,3.182
2010,57.0,66.667,45.455,25.304,71.0,66.667,75.0,21.583,-1,1,-14.0,0.0,-29.545,3.721
2010,32.0,45.455,18.182,19.455,70.0,63.636,75.0,23.304,21,0,-38.0,-18.181,-56.818,-3.849
2010,50.0,72.727,27.273,14.318,50.0,63.636,36.364,23.773,8,0,0.0,9.091,-9.091,-9.455
2010,52.0,70.0,36.364,18.857,33.0,54.545,10.0,19.667,7,0,19.0,15.455,26.364,-0.81
2010,50.0,72.727,27.273,14.318,70.0,63.636,75.0,23.304,-10,1,-20.0,9.091,-47.727,-8.986
2010,33.0,54.545,10.0,19.667,50.0,72.727,27.273,14.318,3,0,-17.0,-18.182,-17.273,5.349
2010,48.0,63.636,30.0,21.571,50.0,81.818,18.182,22.591,38,0,-2.0,-18.182,11.818,-1.02
2010,50.0,63.636,36.364,23.773,32.0,45.455,18.182,19.455,22,0,18.0,18.181,18.182,4.318
2010,64.0,81.818,45.455,19.409,57.0,66.667,45.455,25.304,-31,1,7.0,15.151,0.0,-5.895
2010,70.0,63.636,75.0,23.304,52.0,70.0,36.364,18.857,36,0,18.0,-6.364,38.636,4.447
2010,71.0,66.667,75.0,21.583,19.0,20.0,18.182,16.238,15,0,52.0,46.667,56.818,5.345
2010,70.0,63.636,75.0,23.304,33.0,54.545,10.0,19.667,29,0,37.0,9.091,65.0,3.637
2010,50.0,81.818,18.182,22.591,19.0,20.0,18.182,16.238,25,0,31.0,61.818,0.0,6.353
